index,bacuni,Entry.Name,Gene
bc2018--bc2018___80_03352,bc2018--bc2018___80_03352,,bc2018--bc2018___80_03352
bc2018--bc2018___80_03353,BACUNI_00863,,apbE
bc2018--bc2018___80_03354,BACUNI_00865,,BACUNI_00865
bc2018--bc2018___80_03355,BACUNI_00867,,BACUNI_00867
bc2018--bc2018___80_03356,bc2018--bc2018___80_03356,,bc2018--bc2018___80_03356
bc2018--bc2018___80_03357,BACUNI_00870,,BACUNI_00870
bc2018--bc2018___80_03358,bc2018--bc2018___80_03358,,bc2018--bc2018___80_03358
bc2018--bc2018___80_03359,BACUNI_00874,,BACUNI_00874
bc2018--bc2018___80_03360,BACUNI_00877,,BACUNI_00877
bc2018--bc2018___80_03361,BACUNI_00879,,BACUNI_00879
bc2018--bc2018___80_03362,BACUNI_00880,,BACUNI_00880
bc2018--bc2018___80_03363,BACUNI_00881,A7UZZ6_BACUC,ftnA
bc2018--bc2018___80_03364,BACUNI_00882,A7UZZ7_BACUC,BACUNI_00882
bc2018--bc2018___80_03365,BACUNI_00883,A7UZZ8_BACUC,gpmA
bc2018--bc2018___80_03366,BACUNI_00884,A7UZZ9_BACUC,BACUNI_00884
bc2018--bc2018___80_03367,BACUNI_00885,,BACUNI_00885
bc2018--bc2018___80_03368,BACUNI_00886,A7V001_BACUC,pfkA
bc2018--bc2018___80_03369,BACUNI_00887,,BACUNI_00887
bc2018--bc2018___80_03370,BACUNI_00888,A7V003_BACUC,glgP
bc2018--bc2018___80_03371,bc2018--bc2018___80_03371,,bc2018--bc2018___80_03371
bc2018--bc2018___80_03372,bc2018--bc2018___80_03372,,bc2018--bc2018___80_03372
bc2018--bc2018___80_03373,BACUNI_00896,,BACUNI_00896
bc2018--bc2018___80_03374,BACUNI_02864,,BACUNI_02864
bc2018--bc2018___80_03375,bc2018--bc2018___80_03375,,bc2018--bc2018___80_03375
bc2018--bc2018___80_03376,BACUNI_00899,,BACUNI_00899
bc2018--bc2018___80_03377,BACUNI_00900,,BACUNI_00900
bc2018--bc2018___80_03378,BACUNI_00901,,BACUNI_00901
bc2018--bc2018___80_03379,BACUNI_00904,A7V019_BACUC,BACUNI_00904
bc2018--bc2018___80_03380,bc2018--bc2018___80_03380,,bc2018--bc2018___80_03380
bc2018--bc2018___80_03381,BACUNI_00909,A7V024_BACUC,BACUNI_00909
bc2018--bc2018___80_03382,BACUNI_00910,A7V025_BACUC,BACUNI_00910
bc2018--bc2018___80_03383,BACUNI_00912,,BACUNI_00912
bc2018--bc2018___80_03384,BACUNI_00348,,BACUNI_00348
bc2018--bc2018___80_03385,BACUNI_00914,A7V029_BACUC,BACUNI_00914
bc2018--bc2018___80_03386,BACUNI_00341,,BACUNI_00341
bc2018--bc2018___80_03387,BACUNI_00342,A7UYH0_BACUC,BACUNI_00342
bc2018--bc2018___80_03388,BACUNI_00343,A7UYH1_BACUC,BACUNI_00343
bc2018--bc2018___80_03389,BACUNI_00344,,BACUNI_00344
bc2018--bc2018___80_03390,BACUNI_00346,,BACUNI_00346
bc2018--bc2018___80_03391,BACUNI_00348,,BACUNI_00348
bc2018--bc2018___80_03392,bc2018--bc2018___80_03392,,bc2018--bc2018___80_03392
bc2018--bc2018___80_03393,BACUNI_00350,,BACUNI_00350
bc2018--bc2018___80_03394,bc2018--bc2018___80_03394,,bc2018--bc2018___80_03394
bc2018--bc2018___80_03395,BACUNI_00339,A7UYG7_BACUC,BACUNI_00339
bc2018--bc2018___80_03396,BACUNI_00338,A7UYG6_BACUC,BACUNI_00338
bc2018--bc2018___80_03397,BACUNI_00337,A7UYG5_BACUC,BACUNI_00337
bc2018--bc2018___80_03398,BACUNI_00336,A7UYG3_BACUC,BACUNI_00336
bc2018--bc2018___80_03399,BACUNI_00334,A7UYG2_BACUC,ric
bc2018--bc2018___80_03400,BACUNI_00333,A7UYG1_BACUC,BACUNI_00333
bc2018--bc2018___80_03401,BACUNI_00332,A7UYG0_BACUC,BACUNI_00332
bc2018--bc2018___80_03402,bc2018--bc2018___80_03402,,bc2018--bc2018___80_03402
bc2018--bc2018___80_03403,BACUNI_00330,A7UYF8_BACUC,BACUNI_00330
bc2018--bc2018___80_03404,BACUNI_00329,A7UYF7_BACUC,BACUNI_00329
bc2018--bc2018___80_03405,BACUNI_00328,A7UYF6_BACUC,BACUNI_00328
bc2018--bc2018___80_03406,BACUNI_00326,,BACUNI_00326
bc2018--bc2018___80_03407,BACUNI_00325,A7UYF3_BACUC,BACUNI_00325
bc2018--bc2018___80_03408,BACUNI_00324,,BACUNI_00324
bc2018--bc2018___80_03409,BACUNI_00323,A7UYF1_BACUC,BACUNI_00323
bc2018--bc2018___80_03410,BACUNI_00322,A7UYF0_BACUC,BACUNI_00322
bc2018--bc2018___80_03411,BACUNI_00321,,BACUNI_00321
bc2018--bc2018___80_03412,BACUNI_00319,A7UYE7_BACUC,BACUNI_00319
bc2018--bc2018___80_03413,BACUNI_00318,,BACUNI_00318
bc2018--bc2018___80_03414,BACUNI_00317,,BACUNI_00317
bc2018--bc2018___80_03415,BACUNI_00316,,BACUNI_00316
bc2018--bc2018___80_03416,BACUNI_00315,,BACUNI_00315
bc2018--bc2018___80_03417,BACUNI_00312,A7UYE0_BACUC,BACUNI_00312
bc2018--bc2018___80_03418,BACUNI_00311,,BACUNI_00311
bc2018--bc2018___80_03419,BACUNI_00310,,BACUNI_00310
bc2018--bc2018___80_03420,BACUNI_00309,,BACUNI_00309
bc2018--bc2018___80_03421,BACUNI_00307,A7UYD5_BACUC,BACUNI_00307
bc2018--bc2018___80_03422,BACUNI_00306,,BACUNI_00306
bc2018--bc2018___80_03423,BACUNI_00305,,BACUNI_00305
bc2018--bc2018___80_03424,BACUNI_00303,,BACUNI_00303
bc2018--bc2018___80_03425,BACUNI_00302,,BACUNI_00302
bc2018--bc2018___80_03426,BACUNI_00301,A7UYC9_BACUC,BACUNI_00301
bc2018--bc2018___80_03427,BACUNI_00300,A7UYC8_BACUC,BACUNI_00300
bc2018--bc2018___80_03428,BACUNI_00299,A7UYC7_BACUC,BACUNI_00299
bc2018--bc2018___80_03429,BACUNI_00298,A7UYC6_BACUC,BACUNI_00298
bc2018--bc2018___80_03431,BACUNI_00296,A7UYC4_BACUC,BACUNI_00296
bc2018--bc2018___80_03432,BACUNI_00294,A7UYC3_BACUC,BACUNI_00294
bc2018--bc2018___80_03433,BACUNI_00293,A7UYC2_BACUC,greA
bc2018--bc2018___80_03434,BACUNI_00291,A7UYC0_BACUC,BACUNI_00291
bc2018--bc2018___80_03435,BACUNI_00289,A7UYB8_BACUC,pnp
bc2018--bc2018___80_03436,BACUNI_00287,,BACUNI_00287
bc2018--bc2018___80_03437,BACUNI_00286,A7UYB5_BACUC,BACUNI_00286
bc2018--bc2018___80_03438,BACUNI_00285,,BACUNI_00285
bc2018--bc2018___80_03439,BACUNI_00284,,BACUNI_00284
bc2018--bc2018___80_03440,BACUNI_00282,,BACUNI_00282
bc2018--bc2018___80_03441,bc2018--bc2018___80_03441,,bc2018--bc2018___80_03441
bc2018--bc2018___80_03442,BACUNI_00280,A7UYA9_BACUC,BACUNI_00280
bc2018--bc2018___80_03443,BACUNI_00279,A7UYA8_BACUC,sufS
bc2018--bc2018___80_03444,BACUNI_00278,A7UYA7_BACUC,sufD
bc2018--bc2018___80_03445,BACUNI_00277,A7UYA6_BACUC,sufC
bc2018--bc2018___80_03446,BACUNI_00276,A7UYA5_BACUC,sufB
bc2018--bc2018___80_03447,BACUNI_00275,,BACUNI_00275
bc2018--bc2018___80_03448,BACUNI_00274,A7UYA3_BACUC,infB
bc2018--bc2018___80_03449,BACUNI_00273,A7UYA2_BACUC,nusA
bc2018--bc2018___80_03450,BACUNI_00272,A7UYA1_BACUC,rimP
bc2018--bc2018___80_03451,bc2018--bc2018___80_03451,,bc2018--bc2018___80_03451
bc2018--bc2018___80_03452,BACUNI_00919,A7V034_BACUC,BACUNI_00919
bc2018--bc2018___80_03453,BACUNI_00920,A7V035_BACUC,BACUNI_00920
bc2018--bc2018___80_03454,BACUNI_00921,A7V036_BACUC,BACUNI_00921
bc2018--bc2018___80_03455,BACUNI_00922,,BACUNI_00922
bc2018--bc2018___80_03456,BACUNI_00923,,BACUNI_00923
bc2018--bc2018___80_03457,bc2018--bc2018___80_03457,,bc2018--bc2018___80_03457
bc2018--bc2018___80_03458,BACUNI_00925,,BACUNI_00925
bc2018--bc2018___80_03459,BACUNI_00926,,BACUNI_00926
bc2018--bc2018___80_03460,BACUNI_00927,,BACUNI_00927
bc2018--bc2018___80_03461,BACUNI_00928,A7V043_BACUC,BACUNI_00928
bc2018--bc2018___80_03462,BACUNI_00930,A7V045_BACUC,BACUNI_00930
bc2018--bc2018___80_03463,BACUNI_00932,A7V047_BACUC,BACUNI_00932
bc2018--bc2018___80_03464,BACUNI_00934,,BACUNI_00934
bc2018--bc2018___80_03465,BACUNI_00935,,BACUNI_00935
bc2018--bc2018___80_03466,BACUNI_00936,A7V051_BACUC,BACUNI_00936
bc2018--bc2018___80_03467,BACUNI_00938,,BACUNI_00938
bc2018--bc2018___80_03468,BACUNI_00939,A7V054_BACUC,BACUNI_00939
bc2018--bc2018___80_03469,BACUNI_00940,A7V055_BACUC,argB
bc2018--bc2018___80_03470,BACUNI_00941,A7V056_BACUC,speA
bc2018--bc2018___80_03471,BACUNI_00942,A7V057_BACUC,aroK
bc2018--bc2018___80_03472,BACUNI_00943,A7V058_BACUC,BACUNI_00943
bc2018--bc2018___80_03473,bc2018--bc2018___80_03473,,bc2018--bc2018___80_03473
bc2018--bc2018___80_03474,bc2018--bc2018___80_03474,,bc2018--bc2018___80_03474
bc2018--bc2018___80_03475,bc2018--bc2018___80_03475,,bc2018--bc2018___80_03475
bc2018--bc2018___80_03476,BACUNI_00947,,BACUNI_00947
bc2018--bc2018___80_03477,bc2018--bc2018___80_03477,,bc2018--bc2018___80_03477
bc2018--bc2018___80_03478,BACUNI_00949,A7V064_BACUC,BACUNI_00949
bc2018--bc2018___80_03479,BACUNI_00950,A7V065_BACUC,BACUNI_00950
bc2018--bc2018___80_03480,BACUNI_00951,A7V066_BACUC,BACUNI_00951
bc2018--bc2018___80_03481,BACUNI_00952,A7V067_BACUC,BACUNI_00952
bc2018--bc2018___80_03482,BACUNI_00953,A7V068_BACUC,BACUNI_00953
bc2018--bc2018___80_03483,BACUNI_00954,A7V069_BACUC,BACUNI_00954
bc2018--bc2018___80_03484,BACUNI_00956,A7V071_BACUC,BACUNI_00956
bc2018--bc2018___80_03485,BACUNI_00957,,BACUNI_00957
bc2018--bc2018___80_03486,bc2018--bc2018___80_03486,,bc2018--bc2018___80_03486
bc2018--bc2018___80_03487,BACUNI_00959,A7V074_BACUC,BACUNI_00959
bc2018--bc2018___80_03488,BACUNI_00960,A7V075_BACUC,BACUNI_00960
bc2018--bc2018___80_03489,BACUNI_00962,A7V077_BACUC,BACUNI_00962
bc2018--bc2018___80_03490,BACUNI_00963,A7V078_BACUC,BACUNI_00963
bc2018--bc2018___80_03491,BACUNI_00964,A7V079_BACUC,BACUNI_00964
bc2018--bc2018___80_03492,BACUNI_00965,A7V080_BACUC,BACUNI_00965
bc2018--bc2018___80_03493,BACUNI_00966,A7V081_BACUC,BACUNI_00966
bc2018--bc2018___80_03494,BACUNI_00967,A7V082_BACUC,BACUNI_00967
bc2018--bc2018___80_03495,BACUNI_00968,A7V083_BACUC,BACUNI_00968
bc2018--bc2018___80_03496,BACUNI_00969,A7V084_BACUC,BACUNI_00969
bc2018--bc2018___80_03497,BACUNI_00970,A7V085_BACUC,BACUNI_00970
bc2018--bc2018___80_03498,BACUNI_00971,A7V087_BACUC,BACUNI_00971
bc2018--bc2018___80_03499,BACUNI_00973,A7V088_BACUC,BACUNI_00973
bc2018--bc2018___80_03500,BACUNI_00974,A7V090_BACUC,gmhA
bc2018--bc2018___80_03501,BACUNI_00975,A7V091_BACUC,BACUNI_00975
bc2018--bc2018___80_03502,BACUNI_00977,A7V092_BACUC,hldE
bc2018--bc2018___80_03503,BACUNI_00978,A7V093_BACUC,BACUNI_00978
bc2018--bc2018___80_03504,BACUNI_00980,A7V095_BACUC,BACUNI_00980
bc2018--bc2018___80_03505,BACUNI_00981,A7V096_BACUC,BACUNI_00981
bc2018--bc2018___80_03506,BACUNI_00982,A7V097_BACUC,BACUNI_00982
bc2018--bc2018___80_03507,BACUNI_00983,A7V098_BACUC,BACUNI_00983
bc2018--bc2018___80_03508,BACUNI_00984,A7V099_BACUC,BACUNI_00984
bc2018--bc2018___80_03509,bc2018--bc2018___80_03509,,bc2018--bc2018___80_03509
bc2018--bc2018___80_03510,BACUNI_00986,,BACUNI_00986
bc2018--bc2018___80_03511,BACUNI_00989,A7V0A4_BACUC,pdxB
bc2018--bc2018___80_03512,BACUNI_00990,A7V0A5_BACUC,BACUNI_00990
bc2018--bc2018___80_03513,BACUNI_00991,A7V0A6_BACUC,purN
bc2018--bc2018___80_03514,bc2018--bc2018___80_03514,,bc2018--bc2018___80_03514
bc2018--bc2018___80_03515,BACUNI_00993,A7V0A8_BACUC,fabF
bc2018--bc2018___80_03516,BACUNI_00994,A7V0A9_BACUC,rnc
bc2018--bc2018___80_03517,bc2018--bc2018___80_03517,,bc2018--bc2018___80_03517
bc2018--bc2018___80_03518,BACUNI_00997,A7V0B2_BACUC,BACUNI_00997
bc2018--bc2018___80_03519,BACUNI_00998,A7V0B3_BACUC,BACUNI_00998
bc2018--bc2018___80_03520,BACUNI_00999,A7V0B4_BACUC,mnmA
bc2018--bc2018___80_03521,BACUNI_01000,A7V0B5_BACUC,cysS
bc2018--bc2018___80_03522,BACUNI_01001,A7V0B6_BACUC,BACUNI_01001
bc2018--bc2018___80_03523,bc2018--bc2018___80_03523,,bc2018--bc2018___80_03523
bc2018--bc2018___80_03524,BACUNI_01004,,BACUNI_01004
bc2018--bc2018___80_03525,BACUNI_01005,A7V0C0_BACUC,BACUNI_01005
bc2018--bc2018___80_03526,BACUNI_01007,A7V0C1_BACUC,BACUNI_01007
bc2018--bc2018___80_03527,BACUNI_01008,A7V0C3_BACUC,BACUNI_01008
bc2018--bc2018___80_03528,BACUNI_01009,A7V0C4_BACUC,BACUNI_01009
bc2018--bc2018___80_03529,BACUNI_01010,A7V0C5_BACUC,BACUNI_01010
bc2018--bc2018___80_03530,BACUNI_01011,A7V0C6_BACUC,BACUNI_01011
bc2018--bc2018___80_03531,BACUNI_01012,A7V0C7_BACUC,lpxA
bc2018--bc2018___80_03532,BACUNI_01015,A7V0D0_BACUC,BACUNI_01015
bc2018--bc2018___80_03533,BACUNI_01017,A7V0D1_BACUC,mdsC
bc2018--bc2018___80_03534,bc2018--bc2018___80_03534,,bc2018--bc2018___80_03534
bc2018--bc2018___80_03535,bc2018--bc2018___80_03535,,bc2018--bc2018___80_03535
bc2018--bc2018___80_03536,BACUNI_01022,,BACUNI_01022
bc2018--bc2018___80_03537,BACUNI_01023,,BACUNI_01023
bc2018--bc2018___80_03538,BACUNI_01024,,BACUNI_01024
bc2018--bc2018___80_03539,BACUNI_01025,,BACUNI_01025
bc2018--bc2018___80_03540,BACUNI_01026,,BACUNI_01026
bc2018--bc2018___80_03541,BACUNI_01028,A7V0E3_BACUC,BACUNI_01028
bc2018--bc2018___80_03542,BACUNI_01029,,BACUNI_01029
bc2018--bc2018___80_03543,BACUNI_01030,,BACUNI_01030
bc2018--bc2018___80_03544,BACUNI_01032,A7V0E7_BACUC,BACUNI_01032
bc2018--bc2018___80_03545,BACUNI_01033,,BACUNI_01033
bc2018--bc2018___80_03546,BACUNI_01034,A7V0E9_BACUC,dapB
bc2018--bc2018___80_03547,BACUNI_01035,A7V0F0_BACUC,lepB
bc2018--bc2018___80_03548,BACUNI_01036,,lepB_1
bc2018--bc2018___80_03549,BACUNI_01037,A7V0F2_BACUC,BACUNI_01037
bc2018--bc2018___80_03550,BACUNI_01038,A7V0F3_BACUC,BACUNI_01038
bc2018--bc2018___80_03551,BACUNI_01039,A7V0F4_BACUC,BACUNI_01039
bc2018--bc2018___80_03552,BACUNI_01040,A7V0F5_BACUC,uxuA
bc2018--bc2018___80_03553,BACUNI_01041,,BACUNI_01041
bc2018--bc2018___80_03554,BACUNI_01042,A7V0F7_BACUC,BACUNI_01042
bc2018--bc2018___80_03555,BACUNI_01044,A7V0F9_BACUC,BACUNI_01044
bc2018--bc2018___80_03556,BACUNI_01046,A7V0G0_BACUC,BACUNI_01046
bc2018--bc2018___80_03557,bc2018--bc2018___80_03557,,bc2018--bc2018___80_03557
bc2018--bc2018___80_03558,BACUNI_01047,,queH
bc2018--bc2018___80_03559,BACUNI_01048,A7V0G3_BACUC,BACUNI_01048
bc2018--bc2018___80_03560,BACUNI_01049,A7V0G4_BACUC,BACUNI_01049
bc2018--bc2018___80_03561,bc2018--bc2018___80_03561,,bc2018--bc2018___80_03561
bc2018--bc2018___80_03562,BACUNI_01051,,BACUNI_01051
bc2018--bc2018___80_03563,BACUNI_01052,,BACUNI_01052
bc2018--bc2018___80_03564,BACUNI_01053,,BACUNI_01053
bc2018--bc2018___80_03565,BACUNI_01054,A7V0G9_BACUC,BACUNI_01054
bc2018--bc2018___80_03566,bc2018--bc2018___80_03566,,bc2018--bc2018___80_03566
bc2018--bc2018___80_03567,BACUNI_01057,A7V0H2_BACUC,dps
bc2018--bc2018___80_03568,BACUNI_01058,A7V0H3_BACUC,BACUNI_01058
bc2018--bc2018___80_03569,BACUNI_01060,A7V0H5_BACUC,ahpC
bc2018--bc2018___80_03570,BACUNI_01061,A7V0H6_BACUC,ahpF
bc2018--bc2018___80_03571,BACUNI_01062,A7V0H7_BACUC,BACUNI_01062
bc2018--bc2018___80_03572,BACUNI_01063,A7V0H8_BACUC,BACUNI_01063
bc2018--bc2018___80_03573,BACUNI_01064,A7V0H9_BACUC,dinD
bc2018--bc2018___80_03574,BACUNI_01065,,BACUNI_01065
bc2018--bc2018___80_03575,BACUNI_01066,A7V0I1_BACUC,ruvB
bc2018--bc2018___80_03576,BACUNI_01067,,BACUNI_01067
bc2018--bc2018___80_03577,BACUNI_01068,,BACUNI_01068
bc2018--bc2018___80_03578,BACUNI_01069,,BACUNI_01069
bc2018--bc2018___80_03579,BACUNI_01070,,BACUNI_01070
bc2018--bc2018___80_03580,BACUNI_01071,,BACUNI_01071
bc2018--bc2018___80_03581,BACUNI_01072,,BACUNI_01072
bc2018--bc2018___80_03582,BACUNI_01073,,BACUNI_01073
bc2018--bc2018___80_03583,BACUNI_01074,A7V0I9_BACUC,BACUNI_01074
bc2018--bc2018___80_03584,BACUNI_01075,A7V0J0_BACUC,BACUNI_01075
bc2018--bc2018___80_03585,BACUNI_01076,A7V0J1_BACUC,BACUNI_01076
bc2018--bc2018___80_03586,BACUNI_01077,A7V0J2_BACUC,ybeY
bc2018--bc2018___80_03587,BACUNI_01078,,BACUNI_01078
bc2018--bc2018___80_03588,BACUNI_01079,A7V0J4_BACUC,BACUNI_01079
bc2018--bc2018___80_03589,BACUNI_01080,A7V0J5_BACUC,BACUNI_01080
bc2018--bc2018___80_03590,bc2018--bc2018___80_03590,,bc2018--bc2018___80_03590
bc2018--bc2018___80_03591,BACUNI_01083,A7V0J8_BACUC,BACUNI_01083
bc2018--bc2018___80_03592,BACUNI_01084,,BACUNI_01084
bc2018--bc2018___80_03593,BACUNI_01085,,BACUNI_01085
bc2018--bc2018___80_03594,BACUNI_01086,,BACUNI_01086
bc2018--bc2018___80_03595,BACUNI_01087,,BACUNI_01087
bc2018--bc2018___80_03596,BACUNI_01088,,BACUNI_01088
bc2018--bc2018___80_03597,BACUNI_01089,,BACUNI_01089
bc2018--bc2018___80_03598,BACUNI_01090,,BACUNI_01090
bc2018--bc2018___80_03599,BACUNI_01092,A7V0K7_BACUC,BACUNI_01092
bc2018--bc2018___80_03600,BACUNI_01094,A7V0K8_BACUC,BACUNI_01094
bc2018--bc2018___80_03601,BACUNI_01095,A7V0L0_BACUC,mnmG
bc2018--bc2018___80_03602,BACUNI_01096,A7V0L1_BACUC,apt
bc2018--bc2018___80_03603,BACUNI_01097,A7V0L2_BACUC,uvrC
bc2018--bc2018___80_03604,BACUNI_01098,A7V0L3_BACUC,dtd
bc2018--bc2018___80_03605,BACUNI_01099,A7V0L4_BACUC,BACUNI_01099
bc2018--bc2018___80_03606,BACUNI_01100,A7V0L5_BACUC,deoC
bc2018--bc2018___80_03607,BACUNI_01101,A7V0L6_BACUC,BACUNI_01101
bc2018--bc2018___80_03608,BACUNI_01102,A7V0L7_BACUC,polA
bc2018--bc2018___80_03609,BACUNI_01103,A7V0L8_BACUC,BACUNI_01103
bc2018--bc2018___80_03610,BACUNI_01104,A7V0M0_BACUC,BACUNI_01104
bc2018--bc2018___80_03611,bc2018--bc2018___80_03611,,bc2018--bc2018___80_03611
bc2018--bc2018___80_03612,BACUNI_01106,,BACUNI_01106
bc2018--bc2018___80_03613,BACUNI_00208,A7UY37_BACUC,ychF
bc2018--bc2018___80_03614,BACUNI_00207,A7UY36_BACUC,BACUNI_00207
bc2018--bc2018___80_03615,BACUNI_00206,A7UY35_BACUC,BACUNI_00206
bc2018--bc2018___80_03616,BACUNI_00205,A7UY34_BACUC,lgt
bc2018--bc2018___80_03617,BACUNI_00204,,BACUNI_00204
bc2018--bc2018___80_03618,BACUNI_00202,,BACUNI_00202
bc2018--bc2018___80_03619,BACUNI_00201,,BACUNI_00201
bc2018--bc2018___80_03620,BACUNI_00200,,BACUNI_00200
bc2018--bc2018___80_03621,BACUNI_00199,A7UY28_BACUC,BACUNI_00199
bc2018--bc2018___80_03622,BACUNI_00198,A7UY27_BACUC,BACUNI_00198
bc2018--bc2018___80_03623,BACUNI_00197,A7UY26_BACUC,BACUNI_00197
bc2018--bc2018___80_03624,BACUNI_00196,A7UY25_BACUC,BACUNI_00196
bc2018--bc2018___80_03625,BACUNI_00195,A7UY24_BACUC,BACUNI_00195
bc2018--bc2018___80_03626,BACUNI_00193,A7UY23_BACUC,BACUNI_00193
bc2018--bc2018___80_03627,BACUNI_00192,,BACUNI_00192
bc2018--bc2018___80_03628,BACUNI_00191,A7UY20_BACUC,BACUNI_00191
bc2018--bc2018___80_03629,BACUNI_00190,A7UY19_BACUC,BACUNI_00190
bc2018--bc2018___80_03630,BACUNI_00189,A7UY17_BACUC,BACUNI_00189
bc2018--bc2018___80_03631,BACUNI_00186,,BACUNI_00186
bc2018--bc2018___80_03632,BACUNI_00185,A7UY14_BACUC,mutS
bc2018--bc2018___80_03633,BACUNI_00183,A7UY12_BACUC,BACUNI_00183
bc2018--bc2018___80_03634,bc2018--bc2018___80_03634,,bc2018--bc2018___80_03634
bc2018--bc2018___80_03635,BACUNI_00181,,BACUNI_00181
bc2018--bc2018___80_03636,BACUNI_00180,,BACUNI_00180
bc2018--bc2018___80_03637,BACUNI_00179,A7UY08_BACUC,BACUNI_00179
bc2018--bc2018___80_03638,BACUNI_00178,A7UY07_BACUC,BACUNI_00178
bc2018--bc2018___80_03639,BACUNI_00177,,BACUNI_00177
bc2018--bc2018___80_03640,bc2018--bc2018___80_03640,,bc2018--bc2018___80_03640
bc2018--bc2018___80_03641,BACUNI_00174,A7UY03_BACUC,BACUNI_00174
bc2018--bc2018___80_03642,BACUNI_00173,,BACUNI_00173
bc2018--bc2018___80_03643,BACUNI_00172,A7UY01_BACUC,BACUNI_00172
bc2018--bc2018___80_03644,BACUNI_00171,,BACUNI_00171
bc2018--bc2018___80_03645,BACUNI_00170,,BACUNI_00170
bc2018--bc2018___80_03646,bc2018--bc2018___80_03646,,bc2018--bc2018___80_03646
bc2018--bc2018___80_03647,BACUNI_00168,,BACUNI_00168
bc2018--bc2018___80_03648,BACUNI_00167,A7UXZ6_BACUC,BACUNI_00167
bc2018--bc2018___80_03649,BACUNI_00166,A7UXZ5_BACUC,BACUNI_00166
bc2018--bc2018___80_03650,BACUNI_00165,A7UXZ4_BACUC,BACUNI_00165
bc2018--bc2018___80_03651,BACUNI_00164,A7UXZ3_BACUC,BACUNI_00164
bc2018--bc2018___80_03652,BACUNI_00163,A7UXZ2_BACUC,BACUNI_00163
bc2018--bc2018___80_03653,BACUNI_00161,A7UXZ0_BACUC,BACUNI_00161
bc2018--bc2018___80_03654,BACUNI_00160,,BACUNI_00160
bc2018--bc2018___80_03655,bc2018--bc2018___80_03655,,bc2018--bc2018___80_03655
bc2018--bc2018___80_03656,BACUNI_00066,,BACUNI_00066
bc2018--bc2018___80_03657,BACUNI_00065,,BACUNI_00065
bc2018--bc2018___80_03658,BACUNI_00064,A7UXP6_BACUC,BACUNI_00064
bc2018--bc2018___80_03659,BACUNI_00063,,BACUNI_00063
bc2018--bc2018___80_03660,BACUNI_00062,A7UXP4_BACUC,BACUNI_00062
bc2018--bc2018___80_03661,BACUNI_00061,,BACUNI_00061
bc2018--bc2018___80_03662,BACUNI_00060,,BACUNI_00060
bc2018--bc2018___80_03663,BACUNI_00059,,BACUNI_00059
bc2018--bc2018___80_03664,BACUNI_00112,A7UXU3_BACUC,BACUNI_00112
bc2018--bc2018___80_03665,BACUNI_00111,A7UXU2_BACUC,BACUNI_00111
bc2018--bc2018___80_03666,BACUNI_00110,A7UXU1_BACUC,fucI
bc2018--bc2018___80_03667,BACUNI_00109,A7UXU0_BACUC,BACUNI_00109
bc2018--bc2018___80_03668,BACUNI_00108,,BACUNI_00108
bc2018--bc2018___80_03669,bc2018--bc2018___80_03669,,bc2018--bc2018___80_03669
bc2018--bc2018___80_03670,BACUNI_00114,,BACUNI_00114
bc2018--bc2018___80_03671,BACUNI_00115,A7UXU6_BACUC,BACUNI_00115
bc2018--bc2018___80_03672,BACUNI_00116,,BACUNI_00116
bc2018--bc2018___80_03673,bc2018--bc2018___80_03673,,bc2018--bc2018___80_03673
bc2018--bc2018___80_03674,BACUNI_00465,,BACUNI_00465
bc2018--bc2018___80_03675,BACUNI_00466,,BACUNI_00466
bc2018--bc2018___80_03676,BACUNI_00468,A7UYU2_BACUC,leuS
bc2018--bc2018___80_03677,BACUNI_00469,A7UYU3_BACUC,BACUNI_00469
bc2018--bc2018___80_03678,BACUNI_00470,A7UYU4_BACUC,rdgB
bc2018--bc2018___80_03679,BACUNI_00471,A7UYU5_BACUC,nadA
bc2018--bc2018___80_03680,BACUNI_00473,A7UYU7_BACUC,BACUNI_00473
bc2018--bc2018___80_03681,BACUNI_00474,A7UYU8_BACUC,BACUNI_00474
bc2018--bc2018___80_03682,BACUNI_00475,A7UYU9_BACUC,BACUNI_00475
bc2018--bc2018___80_03683,bc2018--bc2018___80_03683,,bc2018--bc2018___80_03683
bc2018--bc2018___80_03684,BACUNI_00477,,BACUNI_00477
bc2018--bc2018___80_03685,bc2018--bc2018___80_03685,,bc2018--bc2018___80_03685
bc2018--bc2018___80_03686,BACUNI_00479,A7UYV3_BACUC,BACUNI_00479
bc2018--bc2018___80_03687,BACUNI_00480,A7UYV4_BACUC,BACUNI_00480
bc2018--bc2018___80_03688,BACUNI_00481,A7UYV5_BACUC,sulP
bc2018--bc2018___80_03689,BACUNI_00484,A7UYV8_BACUC,rbr
bc2018--bc2018___80_03690,BACUNI_00486,,BACUNI_00486
bc2018--bc2018___80_03691,bc2018--bc2018___80_03691,,bc2018--bc2018___80_03691
bc2018--bc2018___80_03692,BACUNI_00488,A7UYW2_BACUC,nadB
bc2018--bc2018___80_03693,BACUNI_00489,,BACUNI_00489
bc2018--bc2018___80_03694,BACUNI_00490,,BACUNI_00490
bc2018--bc2018___80_03695,BACUNI_00491,A7UYW5_BACUC,BACUNI_00491
bc2018--bc2018___80_03696,BACUNI_00493,,BACUNI_00493
bc2018--bc2018___80_03697,BACUNI_00494,,BACUNI_00494
bc2018--bc2018___80_03698,BACUNI_00495,,BACUNI_00495
